temperature,hour,is_weekend,energy
0.00,17,0,133.50
5.90,17,0,85.60
-6.10,17,0,150.00
0.20,17,0,129.20
3.50,17,0,95.10
-3.30,17,0,173.90
-2.30,17,0,142.90
-5.90,17,0,175.20
-5.40,17,0,159.60
-5.30,17,0,187.10
-3.20,17,0,144.40
-3.80,17,0,162.80
-0.20,17,0,116.60
-0.30,17,0,112.20
-0.40,17,0,125.80
-2.80,17,0,150.90
-0.40,17,0,130.20
-4.60,17,0,150.80
-3.90,17,0,162.90
2.80,17,0,105.80
3.00,17,0,106.60
0.70,17,0,108.20
-1.60,17,0,143.50
-1.90,17,0,160.30
-3.20,17,0,152.30
-5.00,17,0,164.10
-4.10,17,0,141.90
3.00,17,0,111.00
-0.60,17,0,134.30
-1.50,17,0,125.10
-8.30,17,0,187.60
-3.20,17,0,170.20
5.00,17,0,86.40
-2.50,17,0,152.30
-5.50,17,0,175.50
-2.40,17,0,146.30
-1.60,17,0,150.80
-4.60,17,0,161.20
1.00,17,0,116.90
-5.00,17,0,153.60
0.20,17,0,142.10
-5.80,17,0,165.60
-0.90,17,0,151.10
-2.90,17,0,147.90
2.70,17,0,104.60
-1.50,17,0,141.60
-3.00,17,0,153.20
-5.50,17,0,183.10
-3.40,17,0,140.30
-3.00,17,0,164.20
-4.50,17,0,166.20
-1.40,17,0,140.90
-5.00,17,0,146.20
-1.90,17,0,133.60
-5.60,17,0,162.80
-7.30,17,0,179.50
-2.20,17,0,146.10
-10.60,17,0,218.40
-2.40,17,0,164.90
-4.70,17,0,157.50
-4.80,17,0,159.80
-2.20,17,0,156.50
-5.40,17,0,156.80
0.70,17,0,120.20
-0.50,17,0,123.80
-2.00,17,0,142.50
-3.10,17,0,156.40
-2.90,17,0,148.20
0.00,17,0,118.00
-7.80,17,0,198.70
-5.20,17,0,160.30
0.90,17,0,104.40
-8.40,17,0,194.90
-2.80,17,0,148.70
-0.10,17,0,122.20
-4.20,17,0,151.80
-3.40,17,0,150.10
0.00,17,0,133.60
-4.40,17,0,166.70
-4.60,17,0,165.50
-4.30,17,0,155.80
-0.30,17,0,136.70
-1.50,17,0,122.50
-0.70,17,0,112.70
-1.20,17,0,118.70
-1.50,17,0,149.20
1.70,17,0,102.00
-5.60,17,0,156.20
-7.10,17,0,170.90
-2.30,17,0,141.00
-4.70,17,0,160.00
-2.00,17,0,147.00
-5.00,17,0,176.20
-7.10,17,0,200.20
-1.60,17,0,148.50
-2.20,17,0,132.70
-2.30,17,0,142.20
-3.00,17,0,157.30
-3.70,17,0,146.80
-1.00,17,0,134.20
3.90,17,0,98.80
-1.90,17,0,134.00
-2.70,17,0,147.60
0.90,17,0,124.80
-3.90,17,0,160.80
2.00,17,0,104.90
-1.70,17,0,140.80
-6.20,17,0,169.90
-6.10,17,0,170.30
-3.90,17,0,163.50
0.10,17,0,121.50
-3.20,17,0,154.00
-7.90,17,0,188.20
-1.20,17,0,136.70
-5.30,17,0,168.10
-5.20,17,0,160.80
-0.80,17,0,136.40
-6.80,17,0,163.50
0.40,17,0,128.20
0.50,17,0,132.00
-5.10,17,0,180.90
-6.70,17,0,173.70
-6.30,17,0,176.10
-5.10,17,0,162.40
-0.90,17,0,153.20
0.60,17,0,123.70
-2.30,17,0,154.60
-5.60,17,0,161.80
-4.90,17,0,149.60
-3.10,17,0,149.60
2.40,17,0,122.90
2.20,17,0,104.70
-6.40,17,0,170.10
-5.20,17,0,154.10
0.90,17,0,119.00
-6.50,17,0,189.90
-6.80,17,0,157.40
-2.50,17,0,145.70
-2.20,17,0,143.20
0.60,17,0,134.20
-2.80,17,0,154.80
1.20,17,0,117.70
-2.90,17,0,153.90
-1.50,17,0,151.00
-5.50,17,0,173.20
-1.60,17,0,115.40
-6.90,17,0,187.20
-3.70,17,0,166.10
-0.10,18,0,136.30
-6.80,18,0,176.40
-5.40,18,0,174.40
0.10,18,0,125.60
-6.40,18,0,173.40
-4.80,18,0,140.20
-4.90,18,0,158.90
-2.60,18,0,142.10
-3.10,18,0,153.90
-3.70,18,0,165.10
-4.90,18,0,159.30
-3.90,18,0,154.10
-3.90,18,0,144.40
-7.90,18,0,184.60
-3.80,18,0,154.90
-3.90,18,0,148.10
-10.40,18,0,196.00
-3.80,18,0,152.40
0.30,18,0,130.40
-4.10,18,0,142.60
-7.40,18,0,189.10
-0.70,18,0,144.70
-8.50,18,0,184.20
-3.20,18,0,165.70
-4.30,18,0,162.30
-1.70,18,0,121.10
-2.70,18,0,174.80
-4.60,18,0,157.20
-2.90,18,0,135.00
3.30,18,0,118.70
-3.20,18,0,158.10
-3.30,18,0,162.40
-0.60,18,0,140.00
3.20,18,0,126.30
-7.10,18,0,181.30
-1.60,18,0,150.50
-7.80,18,0,192.00
-2.50,18,0,151.30
-2.10,18,0,138.30
-3.40,18,0,145.30
-6.20,18,0,169.60
-0.30,18,0,127.60
-5.20,18,0,179.30
-1.80,18,0,122.60
-4.80,18,0,185.50
-8.70,18,0,189.60
-2.30,18,0,138.40
-3.70,18,0,159.80
-2.70,18,0,137.50
-0.20,18,0,126.50
-2.90,18,0,156.60
1.70,18,0,123.90
-3.30,18,0,160.40
-1.00,18,0,142.30
-1.40,18,0,139.80
-5.40,18,0,186.30
-3.80,18,0,176.40
-4.60,18,0,144.70
-0.50,18,0,129.70
-5.20,18,0,161.40
-6.30,18,0,182.40
0.90,18,0,117.40
-3.10,18,0,143.80
-6.60,18,0,168.10
-2.30,18,0,143.90
-3.60,18,0,161.60
-6.00,18,0,160.80
-4.00,18,0,156.50
-5.10,18,0,160.40
-4.70,18,0,151.20
-0.50,18,0,125.60
-1.80,18,0,154.00
-6.80,18,0,182.00
-3.50,18,0,156.30
-1.80,18,0,132.80
0.10,18,0,126.80
-4.90,18,0,162.50
-5.40,18,0,186.00
-2.30,18,0,128.00
-3.60,18,0,163.40
-2.00,18,0,175.00
2.30,18,0,116.70
-1.50,18,0,134.40
0.30,18,0,120.80
-5.00,18,0,163.60
4.90,18,0,87.20
0.00,18,0,104.50
-0.30,18,0,144.40
-7.10,18,0,185.20
-6.60,18,0,166.30
0.60,18,0,142.80
-4.60,18,0,154.10
-4.90,18,0,153.30
3.30,18,0,102.20
-6.00,18,0,159.10
-3.50,18,0,157.80
-4.10,18,0,164.20
-0.10,18,0,131.30
-0.30,18,0,136.40
-2.70,18,0,155.60
-1.40,18,0,136.00
0.10,18,0,127.70
0.30,18,0,116.10
-3.00,18,0,150.30
2.40,18,0,117.90
-2.10,18,0,137.80
-4.30,18,0,156.40
-5.90,18,0,168.00
0.70,18,0,119.70
-3.10,18,0,147.00
0.20,18,0,126.90
-1.30,18,0,139.60
-2.60,18,0,148.50
1.00,18,0,123.00
-1.50,18,0,135.40
-3.20,18,0,150.40
2.10,18,0,106.60
-7.80,18,0,188.20
-3.80,18,0,154.10
-5.60,18,0,164.50
-3.50,18,0,160.00
-6.70,18,0,176.80
-1.00,18,0,146.20
-5.10,18,0,165.40
-4.50,18,0,135.00
-3.20,18,0,139.00
-6.50,18,0,171.10
-3.70,18,0,163.70
-4.40,18,0,148.10
-9.50,18,0,186.20
-4.00,18,0,164.90
-7.50,18,0,183.80
0.90,18,0,130.40
-0.40,18,0,166.60
-3.00,18,0,149.30
-9.80,18,0,204.80
-2.30,18,0,154.60
-6.40,18,0,164.30
-3.50,18,0,148.80
-0.60,18,0,131.20
-4.50,18,0,147.50
-4.30,18,0,174.70
-7.80,18,0,191.50
-2.50,18,0,146.10
-7.30,18,0,174.00
-2.30,18,0,149.90
-5.70,18,0,160.10
-6.90,18,0,190.10
-0.90,18,0,143.00
-0.80,18,0,122.20
-4.20,18,0,169.70
-10.50,18,0,197.20
-5.40,18,0,165.70
2.80,18,0,109.60
-1.50,18,0,143.40
0.00,18,0,133.30
-0.40,18,0,134.70
-4.80,18,0,165.70
-7.20,18,0,175.70
-3.10,18,0,164.00
-0.50,18,0,123.30
-3.70,18,0,164.90
-4.60,18,0,159.60
-2.90,18,0,160.50
-5.50,18,0,163.10
-2.20,18,0,148.30
-2.40,18,0,148.50
-3.80,18,0,168.30
-2.20,18,0,141.90
-1.10,18,0,123.20
-2.00,18,0,145.50
-6.80,18,0,169.00
-0.50,18,0,131.80
-4.90,18,0,145.60
-5.20,18,0,160.00
-2.10,18,0,140.10
-3.80,18,0,148.00
-0.90,18,0,133.50
-4.40,18,0,153.00
-0.10,18,0,135.20
1.60,18,0,120.40
-0.80,18,0,144.10
-1.10,18,0,127.10
-0.50,18,0,123.30
-2.70,18,0,157.20
-4.60,18,0,148.50
-2.20,18,0,155.70
-0.20,18,0,137.80
-7.40,18,0,176.00
-4.90,18,0,150.90
-1.30,18,0,140.60
-4.10,18,0,146.70
-0.60,18,0,141.10
-4.10,18,0,150.70
3.90,18,0,110.40
-5.20,18,0,163.50
1.60,18,0,115.80
-9.60,18,0,207.10
-4.30,18,0,165.60
-1.60,18,0,129.90
0.60,18,0,115.50
-2.90,18,0,170.70
-5.70,18,0,161.10
-1.80,18,0,132.30
0.90,18,0,118.90
-6.80,18,0,175.30
-5.90,18,0,172.90
-4.20,18,0,149.40
-4.20,18,0,166.30
-6.30,18,0,161.90
-1.00,18,0,128.40
-3.50,18,0,151.50
-4.90,18,0,162.30
-3.50,18,0,153.70
-5.20,18,0,153.40
-3.40,18,0,149.90
-0.10,18,0,138.20
-9.70,18,0,200.60
0.70,18,0,128.00
-5.10,18,0,177.90
-5.80,18,0,188.70
-3.60,18,0,156.90
-2.60,18,0,151.00
-4.40,18,0,146.30
-1.40,18,0,132.30
-5.90,18,0,167.00
-6.60,18,0,164.70
-2.10,18,0,145.80
-2.70,18,0,159.20
-1.70,18,0,150.70
0.70,18,0,122.60
1.10,18,0,115.50
-4.10,18,0,170.20
-4.10,18,0,151.80
-4.80,18,0,157.40
-2.00,18,0,146.90
-1.90,18,0,124.70
3.40,18,0,111.70
-4.70,18,0,138.90
-6.90,18,0,173.50
-11.30,18,0,219.90
-4.10,18,0,172.30
-1.80,18,0,150.10
-2.70,18,0,146.70
-6.70,18,0,189.00
-4.80,18,0,153.00
-2.40,18,0,150.40
-5.90,18,0,148.80
-3.30,18,0,156.50
0.50,18,0,113.90
-7.70,18,0,188.40
-3.10,18,0,146.10
-1.00,18,0,139.30
-0.70,18,0,133.50
-5.00,18,0,158.00
-2.00,18,0,148.70
-3.60,18,0,163.50
-2.30,18,0,134.70
-7.80,18,0,190.90
-6.90,18,0,166.70
-4.90,18,0,158.20
-2.60,18,0,134.50
-1.90,18,0,132.70
0.40,18,0,115.10
-7.50,18,0,188.10
-3.30,18,0,157.20
-3.70,18,0,151.70
-4.90,18,0,167.00
-6.50,18,0,178.00
-7.70,18,0,164.00
-3.40,18,0,147.20
1.00,18,0,122.70
-2.50,18,0,143.80
-1.00,18,0,129.90
-3.60,18,0,174.80
-5.00,18,0,166.50
-2.80,18,0,143.80
-3.30,18,0,156.70
-8.70,18,0,185.40
-5.50,18,0,177.50
-7.60,18,0,182.80
-0.20,18,0,134.90
-1.10,18,0,119.80
-0.50,18,0,137.60
-6.50,18,0,158.00
-4.20,18,0,171.50
-4.70,18,0,174.80
-1.90,18,0,152.00
-4.60,18,0,163.70
-1.80,18,0,146.40
-6.10,18,0,184.50
-1.10,18,0,130.90
0.20,18,0,126.20
5.80,18,0,70.60
-2.00,18,0,139.10
-4.90,18,0,174.60
4.10,18,0,99.20
2.30,18,0,124.50
-3.10,18,0,142.50
5.10,18,0,93.50
1.60,18,0,124.10
1.00,18,0,121.80
0.40,18,0,109.70
-7.50,18,0,178.80
-3.20,18,0,155.40
-1.80,18,0,151.10
-0.80,18,0,124.10
-4.90,18,0,173.40
-4.50,18,0,168.90
-2.10,18,0,147.30
-9.50,18,0,194.50
-7.60,18,0,174.40
-4.40,18,0,187.40
-5.10,18,0,163.40
2.40,18,0,112.10
1.80,18,0,109.90
-6.40,18,0,169.40
-7.10,18,0,185.70
-1.00,18,0,139.70
1.20,18,0,115.10
-1.80,18,0,145.80
-9.30,18,0,204.10
-3.80,18,0,147.40
-3.30,18,0,159.90
-0.40,18,0,118.90
1.20,18,0,128.20
-2.10,18,0,170.60
-6.50,18,0,169.40
-3.30,18,0,158.50
-5.80,18,0,167.20
-2.10,18,0,133.30
-5.20,18,0,156.20
-4.00,18,0,142.20
-1.70,18,0,146.60
-2.80,18,0,135.90
0.40,18,0,123.50
-6.00,18,0,171.00
-8.10,18,0,185.60
-2.10,18,0,133.80
-4.30,18,0,164.10
-3.80,18,0,151.20
-4.10,18,0,145.50
0.70,18,0,121.20
-5.10,18,0,174.10
-3.50,18,0,144.30
-7.40,18,0,194.10
-7.10,18,0,159.40
-1.80,18,0,138.00
-5.00,18,0,173.00
-2.00,18,0,142.10
-2.00,18,0,139.90
-5.20,18,0,150.10
-4.30,18,0,165.20
-3.70,18,0,174.10
-0.70,18,0,121.80
-5.50,18,0,174.10
-0.30,18,0,130.80
-7.10,18,0,168.50
-4.70,18,0,162.80
-4.50,18,0,157.00
-3.20,18,0,158.60
-4.80,18,0,173.40
-3.90,18,0,171.70
-5.30,18,0,159.30
-2.30,18,0,150.60
1.90,18,0,110.70
-3.10,18,0,159.80
-5.70,18,0,177.40
-6.60,18,0,184.30
-6.10,18,0,155.50
-2.10,18,0,135.30
-0.80,18,0,131.40
-4.20,18,0,159.80
-5.00,18,0,162.10
-0.70,18,0,151.30
-5.30,18,0,156.10
-1.70,18,0,127.50
-6.20,18,0,166.60
-3.70,18,0,158.50
-5.10,18,0,165.50
-3.30,18,0,144.60
-1.80,18,0,147.50
-0.60,18,0,141.80
-6.90,18,0,190.30
-7.80,18,0,180.90
-3.50,18,0,153.40
2.90,18,0,130.80
-8.60,18,0,182.30
1.20,18,0,110.60
-2.90,18,0,164.40
-6.50,18,0,166.80
-4.20,18,0,144.70
-1.30,18,0,149.60
-8.70,18,0,189.60
-3.80,18,0,160.70
-3.60,18,0,153.70
3.70,18,0,94.50
-2.40,18,0,146.50
-2.40,18,0,154.40
-1.70,18,0,143.90
-4.10,18,0,163.20
0.00,18,0,134.00
-2.90,18,0,156.50
-5.10,18,0,163.60
0.80,18,0,117.90
2.40,18,0,103.00
-4.50,18,0,161.80
-2.30,18,0,134.90
0.90,18,0,129.40
-5.40,18,0,157.00
-1.70,18,0,127.00
1.00,18,0,131.90
-3.10,18,0,160.10
-1.60,18,0,146.00
-0.70,18,0,109.20
-2.40,18,0,149.80
-6.60,18,0,183.00
-4.60,18,0,153.30
-6.10,18,0,184.30
0.00,18,0,123.00
-0.80,18,0,136.50
-9.10,18,0,191.30
-8.80,18,0,185.90
-0.90,18,0,107.30
-10.60,18,0,208.60
-4.30,18,0,155.60
-4.90,18,0,163.30
-3.10,18,0,143.60
-1.20,18,0,120.10
-4.70,18,0,156.10
-1.90,18,0,135.60
-4.50,18,0,167.10
-2.30,18,0,126.90
-3.70,18,0,151.60
1.60,18,0,118.00
-4.20,18,0,138.50
1.90,18,0,137.10
-4.80,18,0,176.10
-3.30,18,0,158.00
-2.40,18,0,150.90
-2.70,18,0,157.10
-2.60,18,0,147.50
-0.80,18,0,127.30
2.20,18,0,111.30
2.60,18,0,95.70
-4.50,18,0,166.00
3.30,18,0,102.50
-0.40,18,0,108.80
-5.30,18,0,159.50
-8.80,18,0,209.60
-5.90,18,0,166.60
-5.50,18,0,160.00
-4.40,18,0,150.10
-4.20,18,0,164.70
-4.50,18,0,155.60
-0.90,18,0,128.10
1.60,18,0,93.20
-2.60,18,0,152.20
-0.20,18,0,117.30
-5.60,18,0,176.10
0.40,18,0,134.80
-1.90,18,0,147.70
-1.90,18,0,156.70
-3.90,18,0,169.10
-1.50,18,0,118.20
-0.60,18,0,127.20
-3.00,18,0,139.70
-0.60,18,0,139.00
-6.70,18,0,186.60
-7.20,18,0,171.30
-4.60,18,0,162.80
-1.20,18,0,129.90
-2.90,18,0,174.50
-1.60,18,0,135.20
-2.50,18,0,142.60
-2.70,18,0,142.90
-6.70,18,0,170.50
-7.30,18,0,176.70
-2.40,18,0,166.50
-0.40,18,0,111.40
-3.30,18,0,149.10
-4.20,18,0,156.40
-7.20,18,0,171.10
-2.30,18,0,124.40
-2.80,18,0,163.30
-11.70,18,0,221.60
-0.10,18,0,133.40
-2.50,18,0,137.00
-6.90,18,0,197.30
-4.90,18,0,178.20
0.40,18,0,113.10
-3.40,18,0,141.90
1.00,18,0,137.50
-6.50,18,0,172.60
1.90,18,0,117.40
-1.40,18,0,136.70
-2.70,18,0,153.70
0.00,18,0,127.80
-3.90,18,0,163.00
-5.80,18,0,179.60
-4.40,18,0,139.90
-2.70,18,0,140.20
0.90,18,0,121.20
-1.50,18,0,131.70
-0.10,18,0,117.30
-4.40,18,0,167.90
-4.50,18,0,160.30
-2.30,18,0,160.00
-1.60,18,0,132.50
2.20,18,0,109.70
-3.10,18,0,151.80
-4.00,18,0,144.80
-3.10,18,0,149.00
-6.70,18,0,186.40
-6.20,18,0,178.50
-1.80,18,0,140.60
-3.40,18,0,143.60
-5.50,18,0,182.10
-6.30,18,0,157.20
0.30,18,0,132.50
-5.00,18,0,162.70
0.00,18,0,136.60
-2.00,18,0,142.70
-2.00,18,0,153.00
-6.00,18,0,169.10
-1.50,18,0,145.10
-1.40,18,0,122.50
0.60,18,0,138.60
-4.70,18,0,178.90
0.90,18,0,124.80
-5.70,18,0,171.10
-4.80,18,0,159.10
-8.10,18,0,204.30
-2.40,18,0,144.50
-3.90,18,0,158.50
-5.00,18,0,171.60
-0.20,18,0,137.60
-4.10,18,0,162.20
1.90,18,0,109.80
0.70,18,0,130.00
-4.60,18,0,172.10
1.40,18,0,106.60
-7.00,18,0,181.10
-3.40,18,0,163.80
-5.80,18,0,140.60
-2.90,18,0,135.10
-5.40,18,0,157.60
1.70,18,0,104.80
-1.60,18,0,119.20
0.60,18,0,126.20
-4.80,18,0,153.10
0.90,18,0,114.60
2.90,18,0,100.90
-4.20,19,0,122.00
0.50,19,0,82.20
-5.90,19,0,112.60
-3.60,19,0,86.70
-0.20,19,0,67.90
-6.80,19,0,128.90
-3.50,19,0,84.00
1.90,19,0,70.30
-1.80,19,0,84.10
-1.70,19,0,104.70
-2.70,19,0,81.20
-3.20,19,0,99.40
-4.60,19,0,78.70
-10.20,19,0,123.60
1.40,19,0,62.80
2.70,19,0,83.70
-3.60,19,0,96.80
-0.40,19,0,83.40
-0.90,19,0,86.60
-2.30,19,0,96.80
-2.80,19,0,113.20
-9.50,19,0,112.70
-1.20,19,0,67.90
-1.90,19,0,65.10
-1.50,19,0,89.40
1.70,19,0,59.70
-2.00,19,0,105.00
-1.40,19,0,76.50
-3.30,19,0,82.80
-3.60,19,0,91.50
-4.10,19,0,96.00
-5.30,19,0,114.50
-5.40,19,0,97.70
-5.40,19,0,86.60
-5.10,19,0,101.40
-4.30,19,0,91.20
-3.10,19,0,94.90
-4.70,19,0,97.60
-2.80,19,0,83.90
1.60,19,0,99.00
-4.70,19,0,86.60
-1.70,19,0,95.10
-7.00,19,0,115.00
-3.60,19,0,90.30
-3.50,19,0,103.90
-3.90,19,0,104.20
-1.60,19,0,74.40
1.50,19,0,74.30
-4.90,19,0,83.30
-4.90,19,0,99.60
-0.50,19,0,63.50
-4.70,19,0,99.20
-6.80,19,0,93.10
-0.50,19,0,68.10
-7.30,19,0,124.40
-6.40,19,0,92.20
0.10,19,0,85.80
-4.90,19,0,102.00
-7.50,19,0,134.60
-4.00,19,0,103.90
1.40,19,0,59.60
2.50,19,0,72.90
1.30,19,0,82.70
3.10,19,0,64.50
-3.10,19,0,80.10
-0.50,19,0,77.00
-2.30,19,0,96.30
-1.50,19,0,74.20
-4.10,19,0,93.60
0.10,19,0,76.20
-3.50,19,0,96.60
0.00,19,0,68.70
-4.20,19,0,90.30
2.20,19,0,66.30
-7.40,19,0,115.60
-0.50,19,0,79.50
-2.10,19,0,86.30
1.60,19,0,55.60
-2.10,19,0,85.90
-6.70,19,0,113.30
-6.30,19,0,95.60
-2.50,19,0,95.70
-2.20,19,0,72.10
-6.30,19,0,94.70
-1.60,19,0,90.90
-0.10,19,0,71.70
-1.40,19,0,70.00
1.30,19,0,85.70
-3.30,19,0,104.90
-3.50,19,0,92.20
-4.30,19,0,105.40
0.20,19,0,86.90
-3.90,19,0,92.10
1.50,19,0,89.00
-8.40,19,0,134.40
-3.20,19,0,84.10
-5.40,19,0,97.00
-4.20,19,0,104.20
1.70,19,0,80.70
2.60,19,0,74.60
0.50,19,0,90.30
-2.90,19,0,94.10
-4.90,19,0,81.10
-2.20,19,0,90.60
-1.20,19,0,109.40
-7.20,19,0,91.80
-4.80,19,0,89.40
3.80,19,0,61.70
-4.00,19,0,120.10
-1.00,19,0,85.50
-6.70,19,0,104.20
-5.00,19,0,85.20
-1.80,19,0,88.90
-3.80,19,0,83.80
-0.20,19,0,73.50
0.70,19,0,90.60
0.50,19,0,73.90
-0.80,19,0,91.30
-2.10,19,0,88.20
0.30,19,0,80.20
-2.00,19,0,89.00
-8.70,19,0,116.80
-1.80,19,0,81.40
1.60,19,0,42.10
-6.10,19,0,128.40
-3.40,19,0,92.90
-5.70,19,0,103.80
3.40,19,0,64.70
-3.60,19,0,85.30
-0.70,19,0,72.00
-4.70,19,0,88.20
-5.20,19,0,113.60
-7.30,19,0,125.20
-3.00,19,0,97.00
-0.60,19,0,78.30
1.40,19,0,58.20
-11.10,19,0,131.20
0.30,19,0,97.30
-0.10,19,0,82.00
0.40,19,0,65.70
-8.80,19,0,101.60
-5.10,19,0,97.80
-2.30,19,0,98.30
2.90,19,0,76.00
-4.00,19,0,80.00
-7.20,19,0,107.10
-2.60,19,0,79.80
-2.40,19,0,85.00
0.50,19,0,72.60
-6.40,19,0,112.50
-7.40,19,0,106.80
-4.90,19,0,95.10
-2.00,19,0,80.60
-2.10,19,0,99.60
-2.40,19,0,90.80
2.90,19,0,75.80
-1.90,19,0,95.90
-6.30,19,0,114.90
-1.50,19,0,88.30
-9.30,19,0,93.00
-0.30,19,0,72.70
-1.00,19,0,94.30
-8.00,19,0,120.60
0.00,19,0,71.60
-6.00,19,0,81.00
-0.70,19,0,85.50
-3.30,19,0,91.10
-2.30,19,0,103.50
-3.30,19,0,95.20
-0.50,19,0,89.10
-10.10,19,0,118.60
-6.80,19,0,110.20
3.10,19,0,75.60
0.60,19,0,72.80
-4.70,19,0,92.30
-1.40,19,0,79.60
-11.20,19,0,129.80
1.40,19,0,97.90
-3.70,19,0,90.10
-0.40,19,0,74.40
-2.40,19,0,103.00
-5.10,19,0,76.00
-6.70,19,0,107.20
1.30,19,0,70.10
0.30,19,0,91.50
-2.50,19,0,96.50
-1.50,19,0,78.40
-4.40,19,0,110.10
-0.90,19,0,85.70
-6.00,19,0,111.30
-3.20,19,0,95.50
-2.30,19,0,92.30
0.60,19,0,80.20
-1.30,19,0,95.50
-3.60,19,0,105.10
-1.50,19,0,83.70
-4.20,19,0,101.50
-6.80,19,0,105.70
0.20,19,0,81.30
-2.10,19,0,108.90
-1.50,19,0,84.00
-6.30,19,0,101.00
-6.20,19,0,113.30
-4.50,19,0,81.20
-1.20,19,0,83.30
2.80,19,0,59.10
-0.60,19,0,100.60
-7.90,19,0,113.70
1.80,19,0,63.40
-6.40,19,0,108.70
-0.40,19,0,75.50
-2.50,19,0,93.90
-6.80,19,0,107.40
2.30,19,0,80.40
1.00,19,0,61.80
0.40,19,0,74.80
-4.50,19,0,105.40
0.70,19,0,84.60
-7.70,19,0,104.20
-4.60,19,0,97.40
-5.30,19,0,99.60
-7.50,19,0,92.10
-4.90,19,0,105.60
-5.90,19,0,118.90
-4.80,19,0,100.70
-1.30,19,0,79.40
-8.70,19,0,125.20
-6.90,19,0,103.20
-8.00,19,0,109.10
-3.50,19,0,81.90
-4.50,19,0,107.60
-3.70,19,0,87.70
-0.70,19,0,82.40
-5.90,19,0,99.60
-2.90,19,0,92.20
-4.30,19,0,106.40
0.20,19,0,60.20
-1.80,19,0,91.40
-1.30,19,0,92.20
-1.70,19,0,100.50
-7.80,19,0,98.50
0.90,19,0,92.20
-5.80,19,0,99.80
-0.70,19,0,75.40
-0.50,19,0,89.40
-7.40,19,0,110.60
-5.00,19,0,105.30
-8.70,19,0,103.30
-1.50,19,0,61.00
3.50,19,0,64.60
-2.40,19,0,108.40
-2.20,19,0,95.40
0.20,19,0,88.20
-1.90,19,0,87.20
-3.70,19,0,91.30
-0.50,19,0,78.40
-4.80,19,0,116.50
-1.50,19,0,87.70
-3.30,19,0,99.00
-6.20,19,0,100.30
-3.50,19,0,89.00
-6.40,19,0,102.50
-3.40,19,0,83.20
-7.80,19,0,113.40
-0.50,19,0,81.80
-2.40,19,0,93.90
-5.10,19,0,102.90
-6.50,19,0,105.80
-3.60,19,0,86.20
-3.40,19,0,98.90
-3.30,19,0,103.40
-2.10,19,0,96.40
-3.10,19,0,82.40
0.80,19,0,76.90
-7.30,19,0,116.90
-0.50,19,0,89.50
-3.30,19,0,101.40
-3.20,19,0,112.00
-5.60,19,0,111.00
3.50,19,0,68.50
2.10,19,0,86.60
-0.20,19,0,81.90
-7.70,19,0,118.20
-1.70,19,0,89.20
-4.10,19,0,89.70
-1.80,19,0,95.60
-5.20,19,0,88.90
0.80,19,0,78.00
-0.40,19,0,79.00
-5.40,19,0,113.20
0.70,19,0,58.80
-5.90,19,0,108.00
2.80,19,0,71.00
-1.00,19,0,66.80
-2.10,19,0,83.80
-5.20,19,0,103.20
-2.90,19,0,78.80
1.10,19,0,72.10
-3.70,19,0,105.60
-2.90,19,0,93.70
-4.40,19,0,95.00
-1.60,19,0,96.30
-6.90,19,0,99.90
0.60,19,0,94.30
-4.70,19,0,106.20
-2.60,19,0,74.80
-1.20,19,0,80.50
1.60,19,0,76.70
-0.70,19,0,89.40
-6.50,19,0,96.60
0.70,19,0,76.70
-12.00,19,0,128.90
-3.80,19,0,82.60
-3.10,19,0,100.50
-6.20,19,0,89.60
-7.30,19,0,99.30
-0.10,19,0,72.80
-5.20,19,0,102.40
-5.30,19,0,107.70
-3.20,19,0,86.30
-4.80,19,0,108.40
-3.00,19,0,90.80
1.90,19,0,63.90
-3.60,19,0,90.20
-3.60,19,0,78.30
1.50,19,0,66.30
-2.90,19,0,97.30
-0.30,19,0,70.00
-2.50,19,0,89.80
-5.20,19,0,90.80
-7.40,19,0,108.90
-2.80,19,0,91.20
-1.60,19,0,98.10
0.20,19,0,76.50
-3.50,19,0,91.40
-0.20,19,0,71.10
-4.20,19,0,88.20
-5.40,19,0,96.30
-3.20,19,0,84.50
-1.30,19,0,89.60
-1.10,19,0,86.40
1.10,19,0,70.30
-1.60,19,0,77.50
2.00,19,0,89.10
0.30,19,0,82.80
-7.80,19,0,111.50
0.30,19,0,77.60
0.50,19,0,79.00
-1.30,19,0,89.60
-1.70,19,0,94.10
-2.20,19,0,72.60
-6.10,19,0,95.10
-7.30,19,0,115.50
-5.40,19,0,105.40
2.60,19,0,64.00
1.20,19,0,51.50
-2.00,19,0,87.10
-2.40,19,0,83.20
1.10,19,0,97.30
-2.70,19,0,77.50
5.00,19,0,50.30
-2.90,19,0,98.00
-1.50,19,0,82.50
-6.00,19,0,85.90
-5.90,19,0,113.70
-1.30,19,0,77.00
-0.10,19,0,80.30
-5.50,19,0,104.90
1.60,19,0,64.00
0.70,19,0,58.80
-7.90,19,0,106.10
1.00,19,0,68.30
-2.90,19,0,75.40
-4.00,19,0,91.80
-4.60,19,0,103.30
-1.90,19,0,95.20
-4.50,19,0,109.30
4.20,19,0,74.80
-4.40,19,0,84.00
4.80,19,0,52.10
-1.20,19,0,92.90
-1.30,19,0,81.00
0.20,19,0,76.00
-2.90,19,0,84.50
-0.90,19,0,75.30
0.40,19,0,75.90
3.50,19,0,80.20
-0.30,19,0,78.60
-1.80,19,0,96.20
